UF,nome_municipio,populacao,geocodigo
RO,Alta Floresta D'Oeste,21558,1100015
RO,Ariquemes,100896,1100023
RO,Cabixi,5107,1100031
RO,Cacoal,92202,1100049
RO,Cerejeiras,15237,1100056
RO,Colorado do Oeste,15747,1100064
RO,Corumbiara,7503,1100072
RO,Costa Marques,12633,1100080
RO,Espigão D'Oeste,29722,1100098
RO,Guajará-Mirim,39396,1100106
RO,Jaru,52090,1100114
RO,Ji-Paraná,136825,1100122
RO,Machadinho D'Oeste,30626,1100130
RO,Nova Brasilândia D'Oeste,17355,1100148
RO,Ouro Preto do Oeste,36753,1100155
RO,Pimenta Bueno,37464,1100189
RO,Porto Velho,461748,1100205
RO,Presidente Médici,19316,1100254
RO,Rio Crespo,3476,1100262
RO,Rolim de Moura,57180,1100288
RO,Santa Luzia D'Oeste,7394,1100296
RO,Vilhena,95599,1100304
RO,São Miguel do Guaporé,21612,1100320
RO,Nova Mamoré,25452,1100338
RO,Alvorada D'Oeste,13092,1100346
RO,Alto Alegre dos Parecis,13023,1100379
RO,Alto Paraíso,17140,1100403
RO,Buritis,28178,1100452
RO,Novo Horizonte do Oeste,7653,1100502
RO,Cacaulândia,4157,1100601
RO,Campo Novo de Rondônia,8840,1100700
RO,Candeias do Jamari,22564,1100809
RO,Castanheiras,3269,1100908
RO,Chupinguaia,9351,1100924
RO,Cujubim,14338,1100940
RO,Governador Jorge Teixeira,8012,1101005
RO,Itapuã do Oeste,9465,1101104
RO,Ministro Andreazza,6440,1101203
RO,Mirante da Serra,9200,1101302
RO,Monte Negro,11966,1101401
RO,Nova União,6194,1101435
RO,Parecis,3953,1101450
RO,Pimenteiras do Oeste,2180,1101468
RO,Primavera de Rondônia,3071,1101476
RO,São Felipe D'Oeste,5259,1101484
RO,São Francisco do Guaporé,16302,1101492
RO,Seringueiras,11183,1101500
RO,Teixeirópolis,4284,1101559
RO,Theobroma,9253,1101609
RO,Urupá,10828,1101708
RO,Vale do Anari,7806,1101757
RO,Vale do Paraíso,6487,1101807
AC,Acrelândia,12707,1200013
AC,Assis Brasil,8157,1200054
AC,Brasiléia,25786,1200104
AC,Bujari,11962,1200138
AC,Capixaba,9737,1200179
AC,Cruzeiro do Sul,94345,1200203
AC,Epitaciolândia,18697,1200252
AC,Feijó,35035,1200302
AC,Jordão,11105,1200328
AC,Mâncio Lima,19172,1200336
AC,Manoel Urbano,12246,1200344
AC,Marechal Thaumaturgo,16825,1200351
AC,Plácido de Castro,16313,1200385
AC,Porto Walter,10706,1200393
AC,Rio Branco,364368,1200401
AC,Rodrigues Alves,16072,1200427
AC,Santa Rosa do Purus,7672,1200435
AC,Senador Guiomard,21658,1200450
AC,Sena Madureira,39746,1200500
AC,Tarauacá,43072,1200609
AC,Xapuri,18181,1200708
AC,Porto Acre,16218,1200807
AM,Alvarães,15916,1300029
AM,Amaturá,10814,1300060
AM,Anamã,9927,1300086
AM,Anori,17052,1300102
AM,Apuí,21403,1300144
AM,Atalaia do Norte,15440,1300201
AM,Autazes,41672,1300300
AM,Barcelos,18399,1300409
AM,Barreirinha,30990,1300508
AM,Benjamin Constant,37436,1300607
AM,Beruri,20807,1300631
AM,Boa Vista do Ramos,24018,1300680
AM,Boca do Acre,35964,1300706
AM,Borba,33209,1300805
AM,Caapiranga,13851,1300839
AM,Canutama,17362,1300904
AM,Carauari,29176,1301001
AM,Careiro,30819,1301100
AM,Careiro da Várzea,19615,1301159
AM,Coari,71130,1301209
AM,Codajás,24071,1301308
AM,Eirunepé,33173,1301407
AM,Envira,17034,1301506
AM,Fonte Boa,27692,1301605
AM,Guajará,13809,1301654
AM,Humaitá,59504,1301704
AM,Ipixuna,24387,1301803
AM,Iranduba,59767,1301852
AM,Itacoatiara,103826,1301902
AM,Itamarati,10783,1301951
AM,Itapiranga,10183,1302009
AM,Japurá,9281,1302108
AM,Juruá,10501,1302207
AM,Jutaí,25048,1302306
AM,Lábrea,47003,1302405
AM,Manacapuru,102736,1302504
AM,Manaquiri,17333,1302553
AM,Manaus,2054731,1302603
AM,Manicoré,59225,1302702
AM,Maraã,15706,1302801
AM,Maués,61167,1302900
AM,Nhamundá,20249,1303007
AM,Nova Olinda do Norte,27088,1303106
AM,Novo Airão,15819,1303205
AM,Novo Aripuanã,24251,1303304
AM,Parintins,96251,1303403
AM,Pauini,20351,1303502
AM,Presidente Figueiredo,30762,1303536
AM,Rio Preto da Eva,24807,1303569
AM,Santa Isabel do Rio Negro,14305,1303601
AM,Santo Antônio do Içá,28233,1303700
AM,São Gabriel da Cachoeira,51921,1303809
AM,São Paulo de Olivença,32727,1303908
AM,São Sebastião do Uatumã,11697,1303957
AM,Silves,11572,1304005
AM,Tabatinga,66837,1304062
AM,Tapauá,21914,1304104
AM,Tefé,74142,1304203
AM,Tonantins,20180,1304237
AM,Uarini,14597,1304260
AM,Urucará,18582,1304302
AM,Urucurituba,24017,1304401
RR,Amajari,16994,1400027
RR,Alto Alegre,23582,1400050
RR,Boa Vista,408157,1400100
RR,Bonfim,16169,1400159
RR,Cantá,18030,1400175
RR,Caracaraí,20780,1400209
RR,Caroebe,10555,1400233
RR,Iracema,11000,1400282
RR,Mucajaí,17058,1400308
RR,Normandia,15264,1400407
RR,Pacaraima,19317,1400456
RR,Rorainópolis,29932,1400472
RR,São João da Baliza,8011,1400506
RR,São Luiz,6192,1400605
RR,Uiramutã,13764,1400704
PA,Abaetetuba,158042,1500107
PA,Abel Figueiredo,6119,1500131
PA,Acará,63268,1500206
PA,Afuá,38020,1500305
PA,Água Azul do Norte,16672,1500347
PA,Alenquer,86096,1500404
PA,Almeirim,38843,1500503
PA,Altamira,135067,1500602
PA,Anajás,34065,1500701
PA,Ananindeua,515745,1500800
PA,Anapu,33566,1500859
PA,Augusto Corrêa,43691,1500909
PA,Aurora do Pará,32772,1500958
PA,Aveiro,18343,1501006
PA,Bagre,35265,1501105
PA,Baião,51844,1501204
PA,Bannach,3730,1501253
PA,Barcarena,126733,1501303
PA,Belém,1367336,1501402
PA,Belterra,18060,1501451
PA,Benevides,56152,1501501
PA,Bom Jesus do Tocantins,14511,1501576
PA,Bonito,12892,1501600
PA,Bragança,121793,1501709
PA,Brasil Novo,30214,1501725
PA,Brejo Grande do Araguaia,6791,1501758
PA,Breu Branco,40157,1501782
PA,Breves,114628,1501808
PA,Bujaru,27049,1501907
PA,Cachoeira do Piriá,26510,1501956
PA,Cachoeira do Arari,22950,1502004
PA,Cametá,134734,1502103
PA,Canaã dos Carajás,75433,1502152
PA,Capanema,70321,1502202
PA,Capitão Poço,56331,1502301
PA,Castanhal,200003,1502400
PA,Chaves,20630,1502509
PA,Colares,11923,1502608
PA,Conceição do Araguaia,44765,1502707
PA,Concórdia do Pará,26869,1502756
PA,Cumaru do Norte,12397,1502764
PA,Curionópolis,19929,1502772
PA,Curralinho,38060,1502806
PA,Curuá,14126,1502855
PA,Curuçá,44493,1502905
PA,Dom Eliseu,58444,1502939
PA,Eldorado do Carajás,30264,1502954
PA,Faro,8728,1503002
PA,Floresta do Araguaia,17896,1503044
PA,Garrafão do Norte,24716,1503077
PA,Goianésia do Pará,23806,1503093
PA,Gurupá,31945,1503101
PA,Igarapé-Açu,35788,1503200
PA,Igarapé-Miri,66369,1503309
PA,Inhangapi,10334,1503408
PA,Ipixuna do Pará,29116,1503457
PA,Irituia,30627,1503507
PA,Itaituba,137170,1503606
PA,Itupiranga,53873,1503705
PA,Jacareacanga,24742,1503754
PA,Jacundá,36184,1503804
PA,Juruti,57837,1503903
PA,Limoeiro do Ajuru,29617,1504000
PA,Mãe do Rio,34566,1504059
PA,Magalhães Barata,8090,1504109
PA,Marabá,271321,1504208
PA,Maracanã,25929,1504307
PA,Marapanim,30867,1504406
PA,Marituba,123890,1504422
PA,Medicilândia,26438,1504455
PA,Melgaço,26770,1504505
PA,Mocajuba,27265,1504604
PA,Moju,81364,1504703
PA,Mojuí dos Campos,22845,1504752
PA,Monte Alegre,59890,1504802
PA,Muaná,60117,1504901
PA,Nova Esperança do Piriá,21132,1504950
PA,Nova Ipixuna,13318,1504976
PA,Nova Timboteua,12737,1505007
PA,Novo Progresso,33636,1505031
PA,Novo Repartimento,60438,1505064
PA,Óbidos,58121,1505106
PA,Oeiras do Pará,33886,1505205
PA,Oriximiná,76140,1505304
PA,Ourém,17836,1505403
PA,Ourilândia do Norte,26570,1505437
PA,Pacajá,43527,1505486
PA,Palestina do Pará,6872,1505494
PA,Paragominas,104883,1505502
PA,Parauapebas,271577,1505536
PA,Pau D'Arco,6772,1505551
PA,Peixe-Boi,8315,1505601
PA,Piçarra,12794,1505635
PA,Placas,18602,1505650
PA,Ponta de Pedras,24913,1505700
PA,Portel,67288,1505809
PA,Porto de Moz,40709,1505908
PA,Prainha,35655,1506005
PA,Primavera,10700,1506104
PA,Quatipuru,11534,1506112
PA,Redenção,91227,1506138
PA,Rio Maria,17965,1506161
PA,Rondon do Pará,35182,1506187
PA,Rurópolis,41975,1506195
PA,Salinópolis,44451,1506203
PA,Salvaterra,24701,1506302
PA,Santa Bárbara do Pará,21089,1506351
PA,Santa Cruz do Arari,6820,1506401
PA,Santa Izabel do Pará,68963,1506500
PA,Santa Luzia do Pará,20341,1506559
PA,Santa Maria das Barreiras,17639,1506583
PA,Santa Maria do Pará,24583,1506609
PA,Santana do Araguaia,44526,1506708
PA,Santarém,351220,1506807
PA,Santarém Novo,6116,1506906
PA,Santo Antônio do Tauá,28282,1507003
PA,São Caetano de Odivelas,15226,1507102
PA,São Domingos do Araguaia,20970,1507151
PA,São Domingos do Capim,30144,1507201
PA,São Félix do Xingu,81161,1507300
PA,São Francisco do Pará,14912,1507409
PA,São Geraldo do Araguaia,24243,1507458
PA,São João da Ponta,4264,1507466
PA,São João de Pirabas,20593,1507474
PA,São João do Araguaia,13446,1507508
PA,São Miguel do Guamá,52810,1507607
PA,São Sebastião da Boa Vista,31336,1507706
PA,Sapucaia,5295,1507755
PA,Senador José Porfírio,22651,1507805
PA,Soure,24183,1507904
PA,Tailândia,84206,1507953
PA,Terra Alta,10404,1507961
PA,Terra Santa,18804,1507979
PA,Tomé-Açu,76055,1508001
PA,Tracuateua,28015,1508035
PA,Trairão,18924,1508050
PA,Tucumã,34812,1508084
PA,Tucuruí,90232,1508100
PA,Ulianópolis,56562,1508126
PA,Uruará,48511,1508159
PA,Vigia,49096,1508209
PA,Viseu,58095,1508308
PA,Vitória do Xingu,15104,1508357
PA,Xinguara,56127,1508407
AP,Serra do Navio,4744,1600055
AP,Amapá,7944,1600105
AP,Pedra Branca do Amapari,12365,1600154
AP,Calçoene,10613,1600204
AP,Cutias,4388,1600212
AP,Ferreira Gomes,6689,1600238
AP,Itaubal,5477,1600253
AP,Laranjal do Jari,35038,1600279
AP,Macapá,478448,1600303
AP,Mazagão,22105,1600402
AP,Oiapoque,27778,1600501
AP,Porto Grande,17923,1600535
AP,Pracuúba,3803,1600550
AP,Santana,114995,1600600
AP,Tartarugalzinho,10511,1600709
AP,Vitória do Jari,11447,1600808
TO,Abreulândia,2463,1700251
TO,Aguiarnópolis,4787,1700301
TO,Aliança do Tocantins,4932,1700350
TO,Almas,9044,1700400
TO,Alvorada,8821,1700707
TO,Ananás,10368,1701002
TO,Angico,3062,1701051
TO,Aparecida do Rio Negro,4965,1701101
TO,Aragominas,6914,1701309
TO,Araguacema,5913,1701903
TO,Araguaçu,8666,1702000
TO,Araguaína,186867,1702109
TO,Araguanã,4316,1702158
TO,Araguatins,31719,1702208
TO,Arapoema,5443,1702307
TO,Arraias,10253,1702406
TO,Augustinópolis,17471,1702554
TO,Aurora do Tocantins,3338,1702703
TO,Axixá do Tocantins,10267,1702901
TO,Babaçulândia,8218,1703008
TO,Bandeirantes do Tocantins,3548,1703057
TO,Barra do Ouro,4643,1703073
TO,Barrolândia,4875,1703107
TO,Bernardo Sayão,4217,1703206
TO,Bom Jesus do Tocantins,4087,1703305
TO,Brasilândia do Tocantins,1947,1703602
TO,Brejinho de Nazaré,4753,1703701
TO,Buriti do Tocantins,10346,1703800
TO,Cachoeirinha,1964,1703826
TO,Campos Lindos,8661,1703842
TO,Cariri do Tocantins,3555,1703867
TO,Carmolândia,2203,1703883
TO,Carrasco Bonito,3343,1703891
TO,Caseara,4764,1703909
TO,Centenário,2133,1704105
TO,Chapada de Areia,1358,1704600
TO,Chapada da Natividade,3118,1705102
TO,Colinas do Tocantins,33967,1705508
TO,Combinado,4751,1705557
TO,Conceição do Tocantins,3891,1705607
TO,Couto Magalhães,5254,1706001
TO,Cristalândia,6331,1706100
TO,Crixás do Tocantins,1411,1706258
TO,Darcinópolis,6357,1706506
TO,Dianópolis,17658,1707009
TO,Divinópolis do Tocantins,7065,1707108
TO,Dois Irmãos do Tocantins,6735,1707207
TO,Dueré,4284,1707306
TO,Esperantina,7510,1707405
TO,Fátima,3445,1707553
TO,Figueirópolis,5185,1707652
TO,Filadélfia,10590,1707702
TO,Formoso do Araguaia,20471,1708205
TO,Tabocão,3458,1708254
TO,Goianorte,4779,1708304
TO,Goiatins,12798,1709005
TO,Guaraí,26444,1709302
TO,Gurupi,83817,1709500
TO,Ipueiras,1597,1709807
TO,Itacajá,6780,1710508
TO,Itaguatins,5187,1710706
TO,Itapiratins,3936,1710904
TO,Itaporã do Tocantins,2407,1711100
TO,Jaú do Tocantins,3475,1711506
TO,Juarina,2240,1711803
TO,Lagoa da Confusão,16117,1711902
TO,Lagoa do Tocantins,3501,1711951
TO,Lajeado,3652,1712009
TO,Lavandeira,1625,1712157
TO,Lizarda,2994,1712405
TO,Luzinópolis,2989,1712454
TO,Marianópolis do Tocantins,4460,1712504
TO,Mateiros,2076,1712702
TO,Maurilândia do Tocantins,3234,1712801
TO,Miracema do Tocantins,19561,1713205
TO,Miranorte,13027,1713304
TO,Monte do Carmo,5874,1713601
TO,Monte Santo do Tocantins,2290,1713700
TO,Palmeiras do Tocantins,5359,1713809
TO,Muricilândia,3722,1713957
TO,Natividade,8643,1714203
TO,Nazaré,4664,1714302
TO,Nova Olinda,10353,1714880
TO,Nova Rosalândia,3334,1715002
TO,Novo Acordo,3828,1715101
TO,Novo Alegre,1845,1715150
TO,Novo Jardim,2235,1715259
TO,Oliveira de Fátima,1172,1715507
TO,Palmeirante,4947,1715705
TO,Palmeirópolis,7262,1715754
TO,Paraíso do Tocantins,51494,1716109
TO,Paranã,10492,1716208
TO,Pau D'Arco,4017,1716307
TO,Pedro Afonso,14675,1716505
TO,Peixe,9431,1716604
TO,Pequizeiro,4893,1716653
TO,Colméia,8476,1716703
TO,Pindorama do Tocantins,4128,1717008
TO,Piraquê,2278,1717206
TO,Pium,7132,1717503
TO,Ponte Alta do Bom Jesus,4222,1717800
TO,Ponte Alta do Tocantins,7284,1717909
TO,Porto Alegre do Tocantins,2869,1718006
TO,Porto Nacional,71101,1718204
TO,Praia Norte,8808,1718303
TO,Presidente Kennedy,2963,1718402
TO,Pugmil,2185,1718451
TO,Recursolândia,3380,1718501
TO,Riachinho,3962,1718550
TO,Rio da Conceição,1747,1718659
TO,Rio dos Bois,2737,1718709
TO,Rio Sono,5600,1718758
TO,Sampaio,4203,1718808
TO,Sandolândia,4631,1718840
TO,Santa Fé do Araguaia,7919,1718865
TO,Santa Maria do Tocantins,2557,1718881
TO,Santa Rita do Tocantins,2177,1718899
TO,Santa Rosa do Tocantins,4701,1718907
TO,Santa Tereza do Tocantins,2715,1719004
TO,Santa Terezinha do Tocantins,2560,1720002
TO,São Bento do Tocantins,5387,1720101
TO,São Félix do Tocantins,1780,1720150
TO,São Miguel do Tocantins,14103,1720200
TO,São Salvador do Tocantins,2481,1720259
TO,São Sebastião do Tocantins,4100,1720309
TO,São Valério,4399,1720499
TO,Silvanópolis,5126,1720655
TO,Sítio Novo do Tocantins,10830,1720804
TO,Sucupira,1576,1720853
TO,Taguatinga,13986,1720903
TO,Taipas do Tocantins,2023,1720937
TO,Talismã,2661,1720978
TO,Palmas,334454,1721000
TO,Tocantínia,8518,1721109
TO,Tocantinópolis,23847,1721208
TO,Tupirama,1803,1721257
TO,Tupiratins,1861,1721307
TO,Wanderlândia,11586,1722081
TO,Xambioá,10519,1722107
MA,Açailândia,107263,2100055
MA,Afonso Cunha,6144,2100105
MA,Água Doce do Maranhão,12154,2100154
MA,Alcântara,18446,2100204
MA,Aldeias Altas,22549,2100303
MA,Altamira do Maranhão,6451,2100402
MA,Alto Alegre do Maranhão,23270,2100436
MA,Alto Alegre do Pindaré,25673,2100477
MA,Alto Parnaíba,11076,2100501
MA,Amapá do Maranhão,7162,2100550
MA,Amarante do Maranhão,36266,2100600
MA,Anajatuba,23968,2100709
MA,Anapurus,13795,2100808
MA,Apicum-Açu,17533,2100832
MA,Araguanã,11169,2100873
MA,Araioses,38980,2100907
MA,Arame,25646,2100956
MA,Arari,29302,2101004
MA,Axixá,11797,2101103
MA,Bacabal,104352,2101202
MA,Bacabeira,17073,2101251
MA,Bacuri,16206,2101301
MA,Bacurituba,5196,2101350
MA,Balsas,100257,2101400
MA,Barão de Grajaú,19310,2101509
MA,Barra do Corda,84708,2101608
MA,Barreirinhas,69312,2101707
MA,Belágua,8504,2101731
MA,Bela Vista do Maranhão,11911,2101772
MA,Benedito Leite,5472,2101806
MA,Bequimão,19572,2101905
MA,Bernardo do Mearim,5842,2101939
MA,Boa Vista do Gurupi,7622,2101970
MA,Bom Jardim,32894,2102002
MA,Bom Jesus das Selvas,28589,2102036
MA,Bom Lugar,11675,2102077
MA,Brejo,34116,2102101
MA,Brejo de Areia,9224,2102150
MA,Buriti,29693,2102200
MA,Buriti Bravo,22427,2102309
MA,Buriticupu,52395,2102325
MA,Buritirana,12870,2102358
MA,Cachoeira Grande,10227,2102374
MA,Cajapió,10032,2102408
MA,Cajari,16296,2102507
MA,Campestre do Maranhão,12185,2102556
MA,Cândido Mendes,19805,2102606
MA,Cantanhede,17355,2102705
MA,Capinzal do Norte,11372,2102754
MA,Carolina,24056,2102804
MA,Carutapera,24263,2102903
MA,Caxias,153634,2103000
MA,Cedral,10214,2103109
MA,Central do Maranhão,7086,2103125
MA,Centro do Guilherme,12384,2103158
MA,Centro Novo do Maranhão,16254,2103174
MA,Chapadinha,81339,2103208
MA,Cidelândia,12857,2103257
MA,Codó,112110,2103307
MA,Coelho Neto,41353,2103406
MA,Colinas,40322,2103505
MA,Conceição do Lago-Açu,14921,2103554
MA,Coroatá,59563,2103604
MA,Cururupu,31662,2103703
MA,Davinópolis,14467,2103752
MA,Dom Pedro,23111,2103802
MA,Duque Bacelar,10223,2103901
MA,Esperantinópolis,18355,2104008
MA,Estreito,33245,2104057
MA,Feira Nova do Maranhão,8048,2104073
MA,Fernando Falcão,10875,2104081
MA,Formosa da Serra Negra,17758,2104099
MA,Fortaleza dos Nogueiras,12642,2104107
MA,Fortuna,17075,2104206
MA,Godofredo Viana,9894,2104305
MA,Gonçalves Dias,17432,2104404
MA,Governador Archer,10294,2104503
MA,Governador Edison Lobão,18375,2104552
MA,Governador Eugênio Barros,13918,2104602
MA,Governador Luiz Rocha,7061,2104628
MA,Governador Newton Bello,10708,2104651
MA,Governador Nunes Freire,22754,2104677
MA,Graça Aranha,6012,2104701
MA,Grajaú,73942,2104800
MA,Guimarães,10285,2104909
MA,Humberto de Campos,25656,2105005
MA,Icatu,24719,2105104
MA,Igarapé do Meio,13483,2105153
MA,Igarapé Grande,10222,2105203
MA,Imperatriz,273027,2105302
MA,Itaipava do Grajaú,13847,2105351
MA,Itapecuru Mirim,65721,2105401
MA,Itinga do Maranhão,23904,2105427
MA,Jatobá,8239,2105450
MA,Jenipapo dos Vieiras,17066,2105476
MA,João Lisboa,24609,2105500
MA,Joselândia,14942,2105609
MA,Junco do Maranhão,5146,2105658
MA,Lago da Pedra,44422,2105708
MA,Lago do Junco,9491,2105807
MA,Lago Verde,14678,2105906
MA,Lagoa do Mato,10583,2105922
MA,Lago dos Rodrigues,8755,2105948
MA,Lagoa Grande do Maranhão,11417,2105963
MA,Lajeado Novo,7051,2105989
MA,Lima Campos,11320,2106003
MA,Loreto,11526,2106102
MA,Luís Domingues,7159,2106201
MA,Magalhães de Almeida,13747,2106300
MA,Maracaçumé,21106,2106326
MA,Marajá do Sena,7200,2106359
MA,Maranhãozinho,13797,2106375
MA,Mata Roma,16919,2106409
MA,Matinha,21808,2106508
MA,Matões,31954,2106607
MA,Matões do Norte,17582,2106631
MA,Milagres do Maranhão,8812,2106672
MA,Mirador,20998,2106706
MA,Miranda do Norte,20562,2106755
MA,Mirinzal,13958,2106805
MA,Monção,27620,2106904
MA,Montes Altos,10286,2107001
MA,Morros,18054,2107100
MA,Nina Rodrigues,12477,2107209
MA,Nova Colinas,5021,2107258
MA,Nova Iorque,4308,2107308
MA,Nova Olinda do Maranhão,14277,2107357
MA,Olho d'Água das Cunhãs,17937,2107407
MA,Olinda Nova do Maranhão,13320,2107456
MA,Paço do Lumiar,145752,2107506
MA,Palmeirândia,21056,2107605
MA,Paraibano,19530,2107704
MA,Parnarama,31179,2107803
MA,Passagem Franca,17244,2107902
MA,Pastos Bons,18724,2108009
MA,Paulino Neves,17054,2108058
MA,Paulo Ramos,20183,2108108
MA,Pedreiras,36980,2108207
MA,Pedro do Rosário,24260,2108256
MA,Penalva,32436,2108306
MA,Peri Mirim,11093,2108405
MA,Peritoró,20471,2108454
MA,Pindaré-Mirim,29440,2108504
MA,Pinheiro,85054,2108603
MA,Pio XII,21941,2108702
MA,Pirapemas,14819,2108801
MA,Poção de Pedras,17133,2108900
MA,Porto Franco,23565,2109007
MA,Porto Rico do Maranhão,5961,2109056
MA,Presidente Dutra,45102,2109106
MA,Presidente Juscelino,11293,2109205
MA,Presidente Médici,4575,2109239
MA,Presidente Sarney,17542,2109270
MA,Presidente Vargas,9616,2109304
MA,Primeira Cruz,13095,2109403
MA,Raposa,31667,2109452
MA,Riachão,22153,2109502
MA,Ribamar Fiquene,7424,2109551
MA,Rosário,36688,2109601
MA,Sambaíba,5568,2109700
MA,Santa Filomena do Maranhão,6698,2109759
MA,Santa Helena,41221,2109809
MA,Santa Inês,85261,2109908
MA,Santa Luzia,57189,2110005
MA,Santa Luzia do Paruá,23413,2110039
MA,Santa Quitéria do Maranhão,23782,2110104
MA,Santa Rita,35231,2110203
MA,Santana do Maranhão,10325,2110237
MA,Santo Amaro do Maranhão,13193,2110278
MA,Santo Antônio dos Lopes,14298,2110302
MA,São Benedito do Rio Preto,18306,2110401
MA,São Bento,46307,2110500
MA,São Bernardo,26899,2110609
MA,São Domingos do Azeitão,7937,2110658
MA,São Domingos do Maranhão,33837,2110708
MA,São Félix de Balsas,4402,2110807
MA,São Francisco do Brejão,8837,2110856
MA,São Francisco do Maranhão,12049,2110906
MA,São João Batista,18559,2111003
MA,São João do Carú,12297,2111029
MA,São João do Paraíso,9622,2111052
MA,São João do Soter,16083,2111078
MA,São João dos Patos,25452,2111102
MA,São José de Ribamar,269657,2111201
MA,São José dos Basílios,6977,2111250
MA,São Luís,1061374,2111300
MA,São Luís Gonzaga do Maranhão,17870,2111409
MA,São Mateus do Maranhão,38902,2111508
MA,São Pedro da Água Branca,14379,2111532
MA,São Pedro dos Crentes,5764,2111573
MA,São Raimundo das Mangabeiras,18593,2111607
MA,São Raimundo do Doca Bezerra,5646,2111631
MA,São Roberto,4548,2111672
MA,São Vicente Ferrer,19446,2111706
MA,Satubinha,8821,2111722
MA,Senador Alexandre Costa,10087,2111748
MA,Senador La Rocque,14688,2111763
MA,Serrano do Maranhão,10194,2111789
MA,Sítio Novo,16626,2111805
MA,Sucupira do Norte,10247,2111904
MA,Sucupira do Riachão,4966,2111953
MA,Tasso Fragoso,8891,2112001
MA,Timbiras,26501,2112100
MA,Timon,175044,2112209
MA,Trizidela do Vale,22438,2112233
MA,Tufilândia,5502,2112274
MA,Tuntum,34411,2112308
MA,Turiaçu,37522,2112407
MA,Turilândia,31875,2112456
MA,Tutóia,53346,2112506
MA,Urbano Santos,32792,2112605
MA,Vargem Grande,48430,2112704
MA,Viana,51449,2112803
MA,Vila Nova dos Martírios,10138,2112852
MA,Vitória do Mearim,30478,2112902
MA,Vitorino Freire,30067,2113009
MA,Zé Doca,40786,2114007
PI,Acauã,6422,2200053
PI,Agricolândia,4962,2200103
PI,Água Branca,17642,2200202
PI,Alagoinha do Piauí,6819,2200251
PI,Alegrete do Piauí,4571,2200277
PI,Alto Longá,13185,2200301
PI,Altos,46826,2200400
PI,Alvorada do Gurguéia,5327,2200459
PI,Amarante,17194,2200509
PI,Angical do Piauí,6827,2200608
PI,Anísio de Abreu,9401,2200707
PI,Antônio Almeida,3155,2200806
PI,Aroazes,5369,2200905
PI,Aroeiras do Itaim,2709,2200954
PI,Arraial,4519,2201002
PI,Assunção do Piauí,7467,2201051
PI,Avelino Lopes,10806,2201101
PI,Baixa Grande do Ribeiro,13273,2201150
PI,Barra D'Alcântara,3998,2201176
PI,Barras,47909,2201200
PI,Barreiras do Piauí,3271,2201309
PI,Barro Duro,6641,2201408
PI,Batalha,26300,2201507
PI,Bela Vista do Piauí,4093,2201556
PI,Belém do Piauí,3425,2201572
PI,Beneditinos,9803,2201606
PI,Bertolínia,5579,2201705
PI,Betânia do Piauí,6222,2201739
PI,Boa Hora,6989,2201770
PI,Bocaina,4078,2201804
PI,Bom Jesus,28857,2201903
PI,Bom Princípio do Piauí,5636,2201919
PI,Bonfim do Piauí,5918,2201929
PI,Boqueirão do Piauí,6594,2201945
PI,Brasileira,8438,2201960
PI,Brejo do Piauí,3899,2201988
PI,Buriti dos Lopes,19545,2202000
PI,Buriti dos Montes,7440,2202026
PI,Cabeceiras do Piauí,10001,2202059
PI,Cajazeiras do Piauí,3113,2202075
PI,Cajueiro da Praia,7963,2202083
PI,Caldeirão Grande do Piauí,5503,2202091
PI,Campinas do Piauí,4948,2202109
PI,Campo Alegre do Fidalgo,4605,2202117
PI,Campo Grande do Piauí,6011,2202133
PI,Campo Largo do Piauí,7422,2202174
PI,Campo Maior,45252,2202208
PI,Canavieira,3409,2202251
PI,Canto do Buriti,19355,2202307
PI,Capitão de Campos,11108,2202406
PI,Capitão Gervásio Oliveira,3974,2202455
PI,Caracol,10326,2202505
PI,Caraúbas do Piauí,5626,2202539
PI,Caridade do Piauí,5040,2202554
PI,Castelo do Piauí,19266,2202604
PI,Caxingó,5497,2202653
PI,Cocal,28121,2202703
PI,Cocal de Telha,4927,2202711
PI,Cocal dos Alves,6362,2202729
PI,Coivaras,4110,2202737
PI,Colônia do Gurguéia,6157,2202752
PI,Colônia do Piauí,6991,2202778
PI,Conceição do Canindé,4943,2202802
PI,Coronel José Dias,4243,2202851
PI,Corrente,27419,2202901
PI,Cristalândia do Piauí,7369,2203008
PI,Cristino Castro,10509,2203107
PI,Curimatá,11044,2203206
PI,Currais,4832,2203230
PI,Curralinhos,4396,2203255
PI,Curral Novo do Piauí,5073,2203271
PI,Demerval Lobão,16359,2203305
PI,Dirceu Arcoverde,7061,2203354
PI,Dom Expedito Lopes,6315,2203404
PI,Domingos Mourão,4071,2203420
PI,Dom Inocêncio,9036,2203453
PI,Elesbão Veloso,13574,2203503
PI,Eliseu Martins,4377,2203602
PI,Esperantina,40968,2203701
PI,Fartura do Piauí,5284,2203750
PI,Flores do Piauí,4415,2203800
PI,Floresta do Piauí,2334,2203859
PI,Floriano,62593,2203909
PI,Francinópolis,4506,2204006
PI,Francisco Ayres,4407,2204105
PI,Francisco Macedo,2921,2204154
PI,Francisco Santos,8257,2204204
PI,Fronteiras,10293,2204303
PI,Geminiano,5447,2204352
PI,Gilbués,10926,2204402
PI,Guadalupe,10305,2204501
PI,Guaribas,4281,2204550
PI,Hugo Napoleão,3526,2204600
PI,Ilha Grande,9207,2204659
PI,Inhuma,14803,2204709
